mA,original_shape_SurfaceArea,original_shape_MeshVolume,original_ngtdm_Contrast,original_ngtdm_Busyness,original_firstorder_Mean,original_shape_Maximum3DDiameter,original_gldm_DependenceEntropy,original_gldm_DependenceVariance,original_shape_Sphericity,original_firstorder_Median,original_shape_Flatness,original_gldm_DependenceNonUniformityNormalized,original_glrlm_LongRunLowGrayLevelEmphasis,original_gldm_GrayLevelVariance,original_glszm_LowGrayLevelZoneEmphasis,original_glcm_DifferenceEntropy,original_shape_MajorAxisLength,original_glszm_ZonePercentage,original_firstorder_Variance,average_dose (mGy)
120.0,69993.1223602038,754307.36788615,0.001132232032961,52.0861959056818,-101.265919543134,210.469083588846,6.26392740257824,39.6765603891175,0.572524825974928,-109,0.333189730087177,0.0428245016544509,0.323675377474829,1.51294024636849,0.0380851482617987,1.31826380635162,162.854409380397,0.0127482690655481,895.906721475914,5.05281500843989
120.0,68306.8621305758,739399.863421654,0.003602287532401,45.3714286894877,-85.8179105631851,197.057495974048,6.64501959844507,29.2639518545255,0.578903310680843,-95,0.332713847403054,0.0505512060520028,0.086998029148236,2.29970882752413,0.0171866882787076,1.57911018700517,163.680698225405,0.0169683768229888,1383.84164607409,5.20117147126718
120.0,62662.6099107728,584687.615661026,0.0065763690083442,70.7817399395992,-77.2785840592583,189.774612244963,6.85677793097254,36.4109983516955,0.539624395514795,-92,0.305220753904469,0.0455734249300516,0.504812713709324,3.26648165593719,0.0830645672164475,1.57341829780651,159.728390146595,0.0150019964634077,1996.40790637618,5.12801707473292
120.0,42055.0722240199,147688.045915592,0.0127254077480621,10.8091534388123,-48.1648787088045,194.45253327226,7.22382137809142,36.5665177954709,0.32128908436943,-51,0.209234775896688,0.0505705698255729,0.101851709959975,4.99107938210847,0.0191001641486553,1.91373677372964,171.741505221711,0.037079990979672,3066.85964211103,5.96255763718952
161.538461538462,109540.325609194,1691265.83875874,0.0026865789280004,267.246574592975,-105.413592616078,223.180062529491,6.20639153095227,31.4054776913819,0.626687955799036,-109,0.370630552037539,0.0479888846042649,0.375930597757722,1.28231971273371,0.0891658195298995,1.42147471418871,205.323910052181,0.0173550341717748,749.965794526351,5.23675344497668
169.918367346939,89496.1318082129,1206059.07280709,0.0026859917450395,83.8215605358656,-96.4398013135121,224.204495969652,6.58375846229802,25.6574630963841,0.6122454691263,-105,0.360901668539307,0.0532803461102685,0.163762436232436,2.69507332587228,0.044451295079105,1.57848617376211,193.462251918115,0.0216389659451044,1631.23675792181,6.18278495604366
120.0,51161.5290509566,511178.868502666,0.0196892411130992,32.372329292283,45.0016869536041,186.809609665407,6.80332782426703,48.5718251562747,0.604304558619652,76,0.342091897628627,0.0411135298686103,0.14156478581075,8.3756680515004,0.0293578152168097,1.77927593778478,146.43129926334,0.0344008052640409,5166.76964876565,5.13546358588551
120.0,73796.6355360699,824773.698264121,0.0010279049897338,102.115157629883,-104.885575617507,210.105161699937,6.23921024539897,37.3609104171724,0.576329386134466,-109,0.295149183814922,0.0443724454691126,0.983124382834313,1.29545144335362,0.167834353569313,1.27681896727856,172.268529951073,0.0148259425104723,754.826855060114,5.14395901208147
120.842105263158,90961.3564847048,1398364.33067986,0.0084625913161355,365.219698972969,-106.672803190402,201.409415666139,6.20004869254618,26.5011947670532,0.664825120915303,-113,0.469750103293445,0.0524461550277073,0.329260413846639,1.77139293460823,0.115359020985727,1.42088083024017,173.679132749506,0.0184777421773809,1056.79347057283,3.79684399026433
120.0,62571.4224399761,636250.351409049,0.0013024977141807,12.0742904721951,-78.0186061486396,191.032896027536,6.96044205231814,41.0157341518604,0.571733254436022,-98,0.335214104235596,0.042392859126877,0.113337838574676,5.07554422612092,0.0134566686089091,1.58181747006586,160.462457236205,0.017131134039144,3123.86840746133,5.35682854166729
120.0,80833.8814784112,1086757.71124439,0.0026941268167747,149.867440974475,-96.4531082118189,203.431946755851,6.18868172329638,31.1627851583652,0.632381531818037,-100,0.396149131863882,0.0484226725967264,0.21218123988064,1.0952894859823,0.0366431373227825,1.35761037793448,174.390439903296,0.0176252603881153,631.898655233219,4.64119299620656
120.0,61857.9608502751,609568.358231988,0.0013597967779324,28.0463799739326,-105.340160987809,184.702216881598,6.4339812898528,35.0373475289881,0.562043766285659,-110,0.319337886753754,0.0453772307274829,0.0834034330837859,1.37722935693653,0.0125152407272517,1.38237434029503,158.053134659179,0.0150984682713348,808.504007601466,5.00589640212566
120.0,50402.3249575438,280042.414572731,0.0224621017281188,215.455969433461,-95.300292437432,278.616955352875,6.38866614298654,50.1918683463491,0.410691861600207,-108,0.341093510996566,0.0389916647293313,2.44489990398526,2.04411102590392,0.22353151972606,1.34853525535515,178.686043159951,0.0173082154515778,1252.42590851078,5.52892967301415
120.0,104103.214290168,769117.915556553,0.0361895743987956,297.419378825705,-66.9889760756068,336.063541178869,6.92442416872956,24.9192715263489,0.389955698071286,-80,0.243359284469822,0.0555768282985428,0.286647191922659,3.57103443587864,0.0844406127686626,1.63437031814152,400.206240146473,0.0183690785113986,2182.26966734636,4.80259421588312
120.0,80833.8814784112,1086757.71124439,0.0026941268167747,149.867440974475,-96.4531082118189,203.431946755851,6.18868172329638,31.1627851583652,0.632381531818037,-100,0.396149131863882,0.0484226725967264,0.21218123988064,1.0952894859823,0.0366431373227825,1.35761037793448,174.390439903296,0.0176252603881153,631.898655233219,4.77080146811972
125.505263157895,126720.273778874,1583941.02545716,0.0020773154700397,91.0508431175332,-98.9357308996591,422.356260959787,6.2493067125295,26.0479719916827,0.518558025836712,-102,0.299491880724844,0.0532627097544182,0.0456921758005798,1.24382659515453,0.0096669812144164,1.41024549546092,420.824922470605,0.0206567430048415,724.580158923881,3.95548981586406
120.0,63686.806588904,283051.850148528,0.012882088014207,30.1342502466983,-41.3059766862071,301.022502330926,7.15280365356252,39.722644088384,0.32734972740901,-51,0.171689105049366,0.0475134163752469,0.45461716298666,5.22709600632686,0.113945193625358,1.76886309513996,372.608557728781,0.0236001617141702,3247.04471126393,5.68018153871033
120.0,60422.4219180125,430023.051569645,0.039021286104446,208.180779548727,-85.8373762211737,206.180279591806,6.70318651137549,44.3475547734266,0.455981426775327,-107,0.253768214545637,0.0406449437538945,0.878731504146282,4.00123560719977,0.0875446722661397,1.47225602785683,171.33068886874,0.0112093219024833,2458.87484058483,5.66358999933542
120.0,62061.8737959064,286223.60888176,0.0133263095072975,17.1825923956913,-47.11882505572,298.586905657773,7.08232908174181,41.7879698337475,0.338425341766421,-58,0.225979810294431,0.0436559890401974,0.0989448246768593,5.46879957461521,0.0173342464502653,1.68105123532453,294.510435439321,0.0204584012507901,3380.98089075217,5.89670308985064
120.0,108710.062819339,1121745.20619578,0.0022607252354398,79.2665557217713,-102.738502841899,331.717764973284,6.33043724203838,32.87723306746,0.480260858219157,-108,0.211328659726122,0.0469420591856032,0.0970225087907246,1.35376710784835,0.0154041793727183,1.38119636677234,436.798683648449,0.0160871005836725,793.104180683337,4.79671571694859
120.0,62157.6428039194,540861.952613463,0.0202793644108661,222.057683612998,-87.1897450804221,324.963992406354,6.69865325181625,32.8760561960928,0.516472508450578,-98,0.392215419316325,0.0473578198011719,0.550180998959174,2.30781657478248,0.120766756590594,1.49704324528467,194.708810082493,0.0134242376195761,1390.40494425262,4.71926792960203
120.103448275862,56462.1538915563,486863.376094327,0.0055689966105778,259.386028881027,-107.355886928699,181.013375334382,6.00291955144202,36.9452636933793,0.530067797172208,-110,0.279872963570561,0.0445848518322636,1.01257398673333,0.642913628721108,0.129690812617674,1.17453119764753,161.170317125508,0.0138256964217571,348.518250121128,5.68748424192569
122.722891566265,81619.852939982,880535.179771989,0.0030660874841996,180.570430657769,-107.681156911224,398.960555716277,6.15069282600431,32.0146116954019,0.544318118999076,-110,0.368898823571942,0.047998329144283,0.406520791396611,1.04150321680955,0.0896588476791901,1.30114149187287,302.27143523361,0.019049216336556,600.208861328663,4.24578204739673
120.0,116542.166532287,1121506.19180362,0.0005264345443105,33.2664348319614,-94.3343468272403,333.277967251495,6.43430313659226,38.3504310917294,0.447921753017974,-99,0.287470770246523,0.0435940964337293,0.120118283443205,1.43798724859586,0.0137366140567355,1.26972742111623,455.404498570665,0.0130919066283351,844.320219638952,5.21749849615056
143.620253164557,104835.186350213,1247030.86824997,0.0065133573532115,442.33550876232,-102.613681008324,400.127633351474,6.06504829575754,27.7873644218259,0.53443536507417,-104,0.403618293980228,0.0522847181368118,0.332772153009391,0.93258401618709,0.0790468257434505,1.29065760294094,320.338086067255,0.0198729658872897,530.291444476945,4.84408662791037
179.972972972973,107126.933805197,1370661.9069809,0.0039599917469144,268.15508768669,-107.500631130924,394.25626651446,6.06218240140452,26.5700721351312,0.557021996086993,-109,0.22725021058008,0.0526686284926525,0.205779410229072,0.986880749282009,0.0526259567296968,1.36085351753729,462.66045713592,0.0199458235823895,563.848030055914,6.00345292150472
130.3125,126258.166399138,1555541.22809519,0.0103626362903896,340.797719026345,-95.6848730099895,388.304620847093,6.4554374229557,27.9578993386919,0.514216092646799,-105,0.23753466262,0.050968091430864,0.276947229204367,2.36661950436717,0.0782316075959783,1.50533224492784,424.526571541952,0.0208520323609328,1426.32768836033,4.5157682612041
120.0,57588.0061268997,546095.235314108,0.0132090431765287,287.852400151194,-102.057240819745,342.427169767932,6.43641650968026,34.220971883285,0.561044970984128,-108,0.409590395426566,0.0459607094290105,0.833603901563104,1.36812803352769,0.216962459144398,1.33000281597727,196.250706325389,0.0126765601416843,800.629007275994,4.90375140722904
120.0,82306.5712445737,929971.621235121,0.0057934207279793,60.4083965597303,-96.3032739422077,210.284057919821,6.56121069787422,34.0901454314914,0.559795511217171,-103,0.342415080221535,0.0461069352814083,0.0418359753651415,1.81414691186436,0.006626012259271,1.47089785744669,178.176326550302,0.0155575028055773,1079.56774297467,4.39903512392197
127.783783783784,89075.5764210815,845111.77661086,0.004548834888533,197.869640253999,-102.52048461751,334.160390843021,6.20147790479852,28.1731869433441,0.485290271822661,-106,0.288465054520187,0.0510748926157196,0.315963618583363,1.14550637227151,0.0757883095072323,1.35609272553634,328.924272832209,0.0208369743540594,663.090286898202,5.03440876806522
128.910112359551,78469.8723402183,786440.200504885,0.0037327434504607,35.5003994054136,-102.248116749425,355.039813281947,6.26176744313297,27.9581106499542,0.52507940193712,-108,0.319445327879731,0.0509794462584284,0.0205850341623256,1.68416862423711,0.0046414124034425,1.47965152473108,289.762581895376,0.0216301320092043,999.742289356359,4.72559504033765
120.0,57307.8315982436,388763.564655752,0.0207064061651274,201.847522095064,-89.4466263230106,318.633125781949,6.625620765932,38.739926520157,0.449497401575236,-96,0.378274970088811,0.0431923518047396,0.664829515143898,1.75751976359549,0.10535577527641,1.35492727051989,188.852619573966,0.0135976087808702,1055.01038135645,5.03864778439828
120.0,67852.5753620869,733313.639087233,0.0101307782188553,453.151491759051,-104.775072452467,187.294899270062,6.04807310481684,40.5266856836042,0.579576761056908,-109,0.321266888859693,0.0428606022668697,1.11997098085757,0.94642109976715,0.142275429169866,1.21557227572054,166.265699935236,0.0124176381145464,541.25697644445,4.64605755857928
131.035294117647,100356.048363018,1340327.34473893,0.0166181930290936,490.887981204231,-96.4581854646573,231.504262336022,6.50262576581145,28.0603055887656,0.585797918703945,-103,0.320933026091341,0.0510222838754031,0.296752234721661,1.82823395995708,0.0855109824495273,1.46851116318628,204.915192671536,0.016851695126201,1090.78993806541,4.37419284703887
120.0,59720.9174727234,734189.230463893,0.0458939670110335,66.0361756149552,-6.923924612549,176.62638626577,7.36319517305541,39.4489594736313,0.659016558133374,21,0.396660144406982,0.0432895653109758,0.254583088149604,10.8901067536042,0.0463825622478214,1.74180098343841,144.16697016655,0.024765712208925,6758.20783627312,4.69425246800447
120.0,70261.9339886684,828420.306870334,0.0084107922004107,539.201111155558,-103.1761877096,187.260980877733,5.98938906523874,32.0606499602413,0.607105986671881,-105,0.373654692376083,0.0483641317735532,0.751015930384871,0.708256486510201,0.13543044845539,1.23470797372711,160.3307632308,0.016066220670375,388.112127302466,5.1851121229155
130.486486486487,89605.117123641,1004657.36029631,0.0063020806476646,402.730666296441,-101.602698153022,359.720180610812,6.17883820587451,27.709410719464,0.541373042214039,-104,0.37970471752968,0.05178866445005,0.594105449455001,1.0391870461153,0.217057250602047,1.34841473156573,270.009082762401,0.0191146833582284,595.998212602845,4.80843303267865
120.0,77835.5457185862,787239.498010754,0.0166041229451223,82.275991979771,-78.42869938331,311.671221389908,6.78683334725433,44.2891341430412,0.529717190483597,-103,0.362182562218735,0.0406781608517234,0.189486860990232,4.91223853350847,0.0185704390725468,1.50076633404935,251.256935518897,0.0126000835164037,3013.18393109161,5.62643212897838
120.0,77458.228806752,688059.850145518,0.0042147828179669,11.3063942089774,-31.4752338810755,322.356869750852,7.0871658302317,28.6507535337471,0.486594699130334,-22,0.257394697123156,0.0526946548447888,0.0176268374075028,4.94614634881348,0.004621865315944,1.75034450782081,192.55525156761,0.0172009057481771,3044.85834302079,4.70254202862663
157.168539325843,121683.812710853,1687130.47254286,0.0009256144051794,33.2793420286365,-100.977872857183,440.374732375175,6.44258600994742,26.4295973590008,0.563227383952412,-104,0.367887687164849,0.0527065603837436,0.0209185146875373,1.68589794765235,0.0044606671760687,1.46887241533824,261.201469139913,0.0201897822587478,1000.76157935507,4.70211188948784
120.0,109371.116640631,1248752.6460739,0.0124654968616717,405.394442017404,-102.061302448053,369.071678876786,6.41313812621802,37.6991928661697,0.512742235681577,-110,0.260188665069472,0.0437864871360308,0.466687532093059,1.80736893130758,0.0741130190741257,1.39454081583415,409.764982260185,0.0146845007536873,1076.84782093715,4.70174294363182
120.0,66626.9170060195,547115.864518099,0.0041703745121034,35.5382375571228,-93.3806381404257,301.974822916473,6.75947175277805,36.2410127288297,0.485535078623755,-104,0.356975818405878,0.0448042131767374,0.125943857853767,2.50866417074458,0.0174717926647086,1.50147718142605,181.527993775381,0.0154355112523397,1515.94548155856,4.96952259518565
120.0,76665.1761796814,502370.701381683,0.0217253576663032,70.5234869955885,-20.084200442012,337.253555743727,7.01664272472453,38.7228844709917,0.3986289679017,-4,0.310499973001559,0.0449523738337379,0.29306471096321,4.28016004098186,0.114320406492102,1.60095582737354,285.938356943334,0.0164663700949472,2612.52701445243,4.87667971749172
210.571428571429,99302.2529830105,985006.522832723,0.0122345774494523,325.761396727748,-101.992954443246,356.393713656982,6.43405401418421,28.006460986253,0.482115499174782,-107,0.259656133230595,0.0509931594372872,0.311069577225233,1.62670527521861,0.0893122954478636,1.44315251128782,340.01275356783,0.0200824963611658,964.260336149092,7.6417812006491
120.0,56618.3806480329,440123.24744551,0.0257708209224724,249.38690710846,-93.1643180293093,188.76550330855,6.5153689805551,37.1724313161339,0.494207751732795,-104,0.260724172121098,0.0443876046384613,0.615296417544582,2.34707980987968,0.0980036009290859,1.52625040115036,155.426101699635,0.016072472238457,1415.35579500486,4.93277440457173
120.0,78282.5503261301,603225.63549341,0.0059114429303008,204.174370785093,-101.668632466487,338.711237619702,6.34067547197007,41.0959590063525,0.441034284853367,-107,0.24096538071858,0.0422680107701336,1.02220350571278,1.17893731000689,0.103448122870231,1.21610881466404,401.877698256775,0.0126158558729256,684.753781681871,5.20038883008858
120.0,50373.6840356303,355628.935117452,0.0199578730228317,304.619292024215,-97.3759557352776,174.640169884814,6.43326362733805,37.518849997703,0.481886918518965,-107,0.257264738515209,0.0439789055093277,0.725644628319925,1.89067129914266,0.096618055010897,1.45416780789747,148.493917672169,0.0170235610934564,1128.04979568164,5.68323066693221
218.758620689655,123184.154107766,1412007.02581745,0.0052041535586824,173.244733975776,-98.6970792824035,365.08595095755,6.52035135685866,26.6103187918217,0.49410644337987,-106,0.241969785755065,0.0524562624742426,0.177605272239626,2.10296351028846,0.0483262720115292,1.51113500969271,458.242372988263,0.0189148343307448,1262.65687111209,7.83624862297363
120.0,104845.208661577,1048452.4263228,0.0121648736262753,400.304026054968,-104.9133788126,326.912552688173,6.29714735274213,35.0077367487352,0.47603040060795,-111,0.280709228298551,0.0454001188118146,0.418428003758891,1.48245461662077,0.082208440754495,1.36690106775929,361.323255884524,0.0175023974330423,875.635372416973,4.99463302798293
120.0,37587.287567916,128654.910650827,0.0144835428456442,86.7643246272888,-113.328249630724,193.211299474202,6.16338753951913,45.8087158133132,0.327889404418715,-121,0.145240206473563,0.0403091474683033,1.30830882127574,1.58961723456295,0.0884436150233961,1.27967038062319,203.61739651823,0.0251846381093058,926.523899151865,5.35450910960118
120.0,77017.163480523,474804.970867778,0.008844292716156,183.924872657118,-86.0785414307049,298.858800257044,6.34556751028756,31.6255057593469,0.382155495773461,-92,0.198779256585159,0.0483577615163543,0.497609456416829,1.12033392391463,0.0787150352366094,1.31153927969274,341.139631968211,0.0135412803576261,643.033492862001,5.11139894660666
130.301075268817,90004.3856475586,1176097.23791329,0.0094929730721874,521.404004644584,-105.970725520863,382.294294587676,6.08619821560002,28.868198333862,0.598663259602129,-108,0.412367611131464,0.0502721207987567,0.334150141807469,0.884383970537741,0.0884557786739855,1.37553149971394,201.62032087579,0.0196027584865601,501.031821022067,4.30389446052769
120.0,72945.1266409901,764831.352372516,0.0069815212715,231.295551452228,-99.5669285451725,204.744261553141,6.34469622300314,40.8858915421355,0.554453288336721,-107,0.28981068616823,0.0422817769150325,0.930654793987901,1.68657984477815,0.128783762737745,1.38028626657558,178.875625716245,0.0131209230750061,999.782712094198,4.94647930570006
137.123595505618,82744.0292486758,1108458.54985352,0.0082595984261788,554.394812922708,-108.030179589925,336.840483066839,6.09577364024322,25.7985529039508,0.625979961433686,-111,0.430720475452626,0.0531862949237705,0.308382962702061,1.04191906458516,0.101401540854672,1.45981614138284,186.737929387716,0.0209627083452026,599.677596639922,5.10045131843619
120.2,91492.3637110729,1150773.43458212,0.0018921269484735,162.479395077226,-107.95664236055,359.361491691416,6.23683519812779,31.749030713197,0.580442443724488,-112,0.300344307393385,0.0478974982119862,0.4208966289143,1.157626175692,0.0938613866803211,1.33669219968961,282.939409569982,0.0164677043349358,672.159124326229,4.28107897505737
120.0,50878.7824208067,375325.909295997,0.0270736516229924,173.678503140851,-89.3659585807827,198.684136896969,6.78650040008498,36.4652929326784,0.494560900442582,-106,0.194635808700808,0.0445670305584503,0.711657777004634,3.4024626175833,0.0939938302584353,1.42023084885726,169.743513158952,0.0089589360946144,2070.29715649572,5.00191927272727
120.0,51744.0168643706,237227.843995259,0.015049197698915,9.33207433593637,-28.1228476021886,288.199902400097,7.02211562257004,33.9409230706041,0.358152312214215,-22,0.235040266458669,0.0521184109301246,0.0150818355430149,4.29408464812356,0.0047761488991149,1.76682027349484,309.643266766769,0.0180238171869971,2618.09395658379,5.63990201866753
120.0,116295.595708395,1200813.07446132,0.0039721886959518,105.827757540188,-95.6479244384475,340.449088133127,6.52309459543357,37.8988702405593,0.469790750702735,-106,0.214779294640259,0.0437043586932144,0.189069846637192,2.05697010693641,0.0252219570188898,1.38902936417498,470.623267575763,0.0131756488610207,1232.59638568331,4.83603913339154
120.0,52162.656453269,361552.878795843,0.0021819258987138,44.7256662786942,-106.253130225271,293.280142240692,6.31941498243857,39.1048857862473,0.470513736188694,-114,0.357392609663353,0.0429630179873953,0.498178949898459,1.67495701331771,0.0522563448395204,1.38352294218217,224.931889194769,0.0180243045041012,991.831097103326,5.14569140810765
142.185714285714,48582.6445968675,332720.550817375,0.0243274122607032,45.1026239703899,-30.6489621926273,202.639499807022,7.19203032970197,23.1919856104417,0.477957620240469,-27,0.165967902204952,0.0579122705877191,0.151563855689034,4.36082561074923,0.0675005658359635,1.65747498811755,177.399049103083,0.0174088431773642,2673.40883648572,5.67761964422004
120.0,61758.2989207594,571631.827019238,0.0171865825804752,261.340143113484,-89.0509743128136,192.755214140955,6.51726711146127,35.8329678099345,0.539344680976042,-96,0.245273355857376,0.0449654673784905,0.633160981088464,1.82531209672616,0.100842534046165,1.32861702559689,177.29048069359,0.0130602923771899,1088.70162391944,5.00301894244137
120.0,74427.8098914029,397260.198470975,0.0206431775237923,81.5802644922,-49.8824955008998,303.40921780254,7.1054291504643,33.4783253531897,0.351128101494305,-52,0.168136848145656,0.0485337802265582,0.560633667376681,3.64396328172878,0.122276285359346,1.57454153555739,376.484003308786,0.0171805638872226,2232.4813336645,5.46933213062987
120.0,71032.6383345744,553577.200383988,0.058123893464091,294.875333710993,-43.7289955399425,304.232392425866,7.02039276795482,26.6066380730582,0.458998897122615,-44,0.393988070519814,0.054801835560722,0.34273490057931,3.54122038521564,0.180095616661787,1.69283397884404,177.92977350757,0.0161612508825403,2161.65861733585,4.62783334690293
120.0,44731.2728033394,245057.701168735,0.0168735723398419,127.784813339978,-94.3730038466022,177.67252614115,6.39590852969972,51.6740141594063,0.423368399291634,-109,0.20955238398133,0.0386384223113871,2.36194118993564,2.6116939700053,0.229790010958823,1.42077309464293,163.767853310357,0.0175622644441854,1606.65695936094,5.9006236214011
155.244680851064,122985.076243256,1493268.93891468,0.0043394652016356,311.356416344083,-106.71614276641,382.053277512568,6.10351813539241,29.2607817640353,0.513716755280408,-109,0.282850992641531,0.0500019666088299,0.221929338875649,0.97083969417655,0.0478221976940606,1.34456256209917,401.470851240021,0.0180325095827628,554.73262103804,5.52994343740312
133.802469135803,99646.6357375978,1150980.37641705,0.0167481583150601,515.320637479356,-97.5678139125539,367.057515098151,6.37079667775866,25.0764066579892,0.533007634870931,-105,0.399061027675109,0.0540584106895834,0.262292162862523,2.08540245536166,0.0860576186844923,1.48734001299438,234.792651000269,0.0217919555812968,1249.74317354328,4.90957059505899
120.0,63603.1423089481,381804.133128094,0.0039226848492887,11.1204373145958,-40.5350363779311,293.24511857424,7.09116285553846,38.9206019572696,0.400159042898541,-51,0.208630745658262,0.0466072554840536,0.0766468122783219,5.08123816794869,0.0158638554842033,1.70283814857166,337.294969472316,0.0163357502090327,3102.09192928291,5.80483960754265
120.0,66326.3076223369,485483.452335606,0.015130450841108,399.010294055119,-77.4474338641122,315.526572193183,6.57865438231934,32.7136353551129,0.450382241522707,-82,0.274965698029024,0.0472341124852498,0.785079364094799,1.46074662812639,0.20141573723263,1.36985071184679,295.098700856424,0.0167100171287192,860.011647129341,5.69321993102836
120.0,83958.4646508956,723598.886204531,0.0009868253235244,36.0397027211764,-92.6061443871741,288.772724387804,6.60540419578864,43.2556339829972,0.464249626401475,-106,0.228504835397003,0.0413005614546819,0.969691497599674,3.50561049808238,0.086285338882003,1.42921756373595,395.590994991153,0.0123032565120367,2147.35582166419,5.3338927566799
122.805555555556,97753.0349692279,1390123.79790494,0.0058326841725198,180.66832432399,-101.915144471414,226.80249080332,6.32955655644173,32.5299109869862,0.616201654416157,-106,0.37326663103255,0.0471618643236844,0.0925714193628013,1.27600066181286,0.0157285594695784,1.40189774441971,192.289535760734,0.0160584742392452,744.279195090619,4.19707083527761
120.0,83973.6117098987,618131.153138345,0.0008218230070713,19.0501954955663,-86.7397230719443,292.363099742546,6.46999051544793,42.0430419184915,0.417889744591033,-94,0.238061166410736,0.0415401959436505,0.122061412929156,1.67402283576683,0.0140914642516937,1.32063374117545,380.638310764198,0.0122437028532682,997.455337111343,5.72440590866152
122.829268292683,95848.0379997319,1246250.84289366,0.0098719053931557,470.102286737237,-97.8848441043409,221.426294761022,6.25261090273248,27.4987521818594,0.584302674043539,-100,0.349090950103139,0.0519587557214724,0.290914747250118,1.08949950188543,0.0686401955118815,1.38896208745392,201.625002586752,0.0210372138024926,628.648946707777,4.19822287402451
122.829268292683,91027.8414658718,1168468.44687833,0.0035144540991518,138.702565065606,-89.4068791398832,214.548991678556,6.56749679187096,27.2271577889852,0.589369792588851,-95,0.334758419250227,0.0517908997007064,0.250250841350481,1.86782840816705,0.0656422186619415,1.46853263936688,196.68683340063,0.0193656801644533,1115.74041487602,4.54080201171324
120.0,81953.3493364626,1001566.26643678,0.0003303823922105,2.98092525604029,-98.6360816109018,215.233846753804,6.52274980961721,31.9589477516848,0.59070485852928,-103,0.338652920775298,0.047792757327442,0.0042641183206769,3.80274257232405,0.0014257632010761,1.44949133880127,187.690235636354,0.0247040462867801,2326.0781282875,4.46358473180968
133.7,83598.5386995247,1124980.34447263,0.0041273011292533,40.6901724826872,-81.2463673566218,212.113637118276,6.97641471839615,27.1305142624946,0.625722917363666,-96,0.40812601351096,0.052663064030783,0.0584910546766617,3.97752580222794,0.0137890049122831,1.65200754634032,183.330388385502,0.0202580765418082,2435.95015657438,4.74301934786786
120.0,69119.4090445602,732650.438720654,0.0005620487058739,3.91229136549975,-102.321646440603,203.298030617174,6.39507880112317,42.114253725557,0.568611079116604,-109,0.339515337618825,0.0415196522495073,0.0094703767885859,3.44045048733539,0.0014933143906956,1.41849805311505,180.799445477291,0.0207333411376023,2101.25674309639,4.9782723383931
121.054054054054,83606.1839312193,1021694.73532072,0.0011905520253614,17.5696371990238,-106.185173956239,215.061778059792,6.28280104334217,31.4446493293206,0.586759090793129,-109,0.324819594455115,0.0480658403500042,0.0095993435669988,1.35333809414571,0.001888980778832,1.42280550722693,192.666034734769,0.0202431982387485,793.923349148234,4.4776033980464
120.1875,84514.9266890895,1047292.71975003,0.0021889025386939,154.569282131595,-104.167704915795,216.195542099707,6.16136920626588,31.0969537978985,0.590105182041801,-106,0.320144705153797,0.0487021375179047,0.254905879194718,0.921710697187593,0.0431174097153624,1.29833215547525,195.117008405027,0.0158763383857918,522.560437180975,4.69711795234983
120.0,76606.2683712906,738619.043337577,0.0035904391571615,47.296579018996,-59.5555892447036,219.536591691406,7.08804446857784,30.1017895239256,0.515822343972315,-65,0.298865566685818,0.0499428824676564,0.322927544387053,3.25569849676468,0.0699410906746313,1.51934909107546,185.900798483266,0.0137021649936779,1988.07480703093,5.15653134322504
120.41095890411,73092.624573623,768627.171127066,0.0161220629042202,96.1350824803767,-79.2510755954521,196.846346659912,6.98256354390036,33.9163286172347,0.555163693455862,-100,0.332927608992831,0.0465915608840545,0.196575742339019,4.31236731203214,0.0342553804346335,1.55569910122095,173.55750979056,0.0161680284676329,2641.31898031309,4.74824267821172
120.0,50548.4281062505,241651.895092253,0.00578015676708,15.4476497917481,-44.8276086313923,200.525724901059,7.18676274769202,33.2979732904931,0.371167498306133,-54,0.195703201193485,0.0504254626558902,0.483874874599247,5.40334120588355,0.132816164510399,1.73718398739724,175.587355957042,0.0200216770125135,3330.38431215504,6.19674852001182
120.0,69825.7901128065,745773.77922721,0.0022120110767489,7.66675119689764,-86.3750614933459,193.165749706923,6.91514830385291,33.4720931667945,0.569560250570216,-101,0.406495764839108,0.0470991178731031,0.0087926641302984,3.39658199310666,0.0018358341259773,1.53609395837456,156.694609840683,0.016419521981076,2070.38312440524,5.10217670942557
120.0,67365.9963563333,612317.719128393,0.0023495615902667,66.1623076835011,-102.216933934004,196.592272347716,6.32134131791763,44.198007084884,0.517640131010456,-109,0.264374624556019,0.0407764506853552,0.385505458821865,1.44135207881342,0.0330081073059402,1.29983888088619,171.841096983498,0.0138263190246104,852.681035028641,5.41767744879905
120.0,56233.1793635788,428397.8125,0.0017570155439302,28.4519569563226,-91.1077773215019,183.994565137126,6.4887028062444,40.5365066102933,0.488715727540781,-99,0.267731678221253,0.0422736359218196,0.130049037063501,1.74270768319388,0.0150016173878773,1.43041299051357,150.491339527535,0.0201396204181471,1039.21123216267,5.57929193893838
128.671232876712,105169.86315502,1784881.39846778,0.0016866390006192,246.33020842975,-109.894278633538,222.799318531971,5.94102338617751,29.5715710905492,0.676600619836923,-112,0.46403276956782,0.0501585446720506,0.243531438127646,0.837847421937321,0.0507554662342649,1.32527975441506,195.146188649077,0.0178979639797466,473.242924943236,4.32934003224426
